,slide_id,case_id,magnification,level_downsamples
145,TCGA-19-A6J5-01Z-00-DX1.2667B32C-FDF4-4197-BD32-56D6124BD01C,TCGA-19-A6J5,40x,"(1.0, 4.0, 16.0, 64.02365334984968)"
146,TCGA-19-A6J5-01Z-00-DX2.6F777294-333F-45F7-8C1D-0D26F4FEC68A,TCGA-19-A6J5,40x,"(1.0, 4.00002623845508, 16.00058451262622, 64.00617521096473)"
147,TCGA-19-A6J5-01Z-00-DX3.66B63DB8-E2AE-4328-BFAA-96B737CBFDBC,TCGA-19-A6J5,40x,"(1.0, 4.0, 16.001192769570654, 64.0238631492104)"
148,TCGA-19-A6J5-01Z-00-DX4.D9D061F9-C4AD-45CB-B065-E6421E40C911,TCGA-19-A6J5,40x,"(1.0, 4.0, 16.000480653689017, 64.01717682128836)"
149,TCGA-26-1438-01Z-00-DX1.3F76BFFC-4C10-40C4-98AE-15F24A8D5548,TCGA-26-1438,40x,"(1.0, 4.000088736981612, 16.00198566361523, 32.00697697443701)"
150,TCGA-26-1439-01Z-00-DX1.40B8D763-FE89-43D7-BFBF-8CA3FAC05A5B,TCGA-26-1439,40x,"(1.0, 4.000024725546435, 16.001191276509353, 32.007957718191264)"
151,TCGA-26-1440-01Z-00-DX1.A60DA9D7-1F44-4802-82EB-9572D951B7EE,TCGA-26-1440,40x,"(1.0, 4.000025627226366, 16.000307534597642, 64.01107465135357)"
152,TCGA-26-1442-01Z-00-DX1.FD8D4EB7-AD5E-49E8-BD0B-6CDDEA8DDB35,TCGA-26-1442,40x,"(1.0, 4.00003683777088, 16.001150378624132, 64.01304650379018)"
153,TCGA-26-1443-01Z-00-DX1.DB550D00-B4C0-4CE8-BF85-5877FF292C61,TCGA-26-1443,40x,"(1.0, 4.000066580265309, 16.00171036824029, 64.02262737262737)"
154,TCGA-26-1799-01Z-00-DX1.630B7217-0B01-4CDD-8ABF-0EC4CF293476,TCGA-26-1799,40x,"(1.0, 4.000068895683755, 16.00165197944193, 32.00549590856987)"
155,TCGA-26-5132-01Z-00-DX1.390D6188-C9C6-4DD2-8CCE-A43444F28EE5,TCGA-26-5132,40x,"(1.0, 4.000070971547588, 16.00103776749907, 32.00714096467316)"
156,TCGA-26-5133-01Z-00-DX1.DE65E680-153B-4A6F-991B-6CCC58F39CF1,TCGA-26-5133,40x,"(1.0, 4.0000342333154215, 16.001056599815698, 64.02457739561342)"
157,TCGA-26-5134-01Z-00-DX1.0498BB2B-7FA9-4DA8-8308-0AE4CBE3F8CB,TCGA-26-5134,40x,"(1.0, 4.0000504388177145, 16.001837492959726, 32.00588515956996)"
158,TCGA-26-5135-01Z-00-DX1.928F0E13-33FE-4669-9DCE-A53654D99764,TCGA-26-5135,40x,"(1.0, 4.000077554749642, 16.002640410351532, 32.01149685718568)"
159,TCGA-26-5136-01Z-00-DX1.ECD48B1B-C2BF-4DFE-8ED4-87353E00ED84,TCGA-26-5136,40x,"(1.0, 4.000027367268746, 16.00098532953799, 64.03652210093928)"
160,TCGA-26-5139-01Z-00-DX1.0113F34B-C27D-4793-8790-CE3EEB193DF9,TCGA-26-5139,40x,"(1.0, 4.000131085729677, 16.002622065934887, 32.008458879289044)"
161,TCGA-26-6173-01Z-00-DX1.A612A5EC-A048-4A8F-AE2D-5A07C8B030D1,TCGA-26-6173,40x,"(1.0, 4.000098534877056, 16.000915125472506, 32.008138569274884)"
162,TCGA-26-6174-01Z-00-DX1.D5C87A05-8A2E-4108-99DA-1B8425D99C42,TCGA-26-6174,40x,"(1.0, 4.000079525325701, 16.001720666820532, 32.00614223991661)"
163,TCGA-26-A7UX-01Z-00-DX1.C84437DC-E699-41A2-8D4F-722389C3D8ED,TCGA-26-A7UX,40x,"(1.0, 4.0000656765829685, 16.00153422663239, 64.0366724243951)"
164,TCGA-27-2518-01Z-00-DX1.148935FE-8C0A-4168-9D62-6AFF31DB75CE,TCGA-27-2518,40x,"(1.0, 4.000101772557944, 16.002403687845344, 32.007752273721046)"
165,TCGA-27-2519-01Z-00-DX1.C630FE42-2691-4735-83EB-6F78AAA407B3,TCGA-27-2519,40x,"(1.0, 4.000104717940179, 16.001829806728992, 32.00910364145658)"
166,TCGA-27-2521-01Z-00-DX1.31BCEBD8-3A69-4560-8077-40AF5BA0B955,TCGA-27-2521,40x,"(1.0, 4.000061472890455, 16.001728060603384, 32.00345612120677)"
167,TCGA-27-2523-01Z-00-DX1.5DD91AEC-7050-4DDC-8B59-57006E7B9006,TCGA-27-2523,40x,"(1.0, 4.000057926240586, 16.001158659045267, 32.00478986402967)"
168,TCGA-27-2524-01Z-00-DX1.248D3383-FA61-4384-8161-0CB9B10F7677,TCGA-27-2524,40x,"(1.0, 4.0001014407600115, 16.00166368456876, 32.00625047763047)"
169,TCGA-27-2526-01Z-00-DX1.92886024-EADC-46F8-8999-6D80664AC232,TCGA-27-2526,40x,"(1.0, 4.000073250370866, 16.00132032485942, 32.00264064971884)"
170,TCGA-27-2527-01Z-00-DX1.96AA7382-AB8F-411E-BEED-0D00C12ACEA1,TCGA-27-2527,40x,"(1.0, 4.000120183731651, 16.00203987326391, 32.00407974652782)"
171,TCGA-27-2528-01Z-00-DX1.8160EE21-D3C3-4FFF-8BB6-979235C1F963,TCGA-27-2528,40x,"(1.0, 4.000084110939197, 16.001052269920216, 32.00462519241381)"
172,TCGA-41-2571-01Z-00-DX1.d0a404d6-6cd0-42ab-b7c7-a9c35b9efbb9,TCGA-41-2571,40x,"(1.0, 4.0000877536200194, 16.001271671258362, 64.03069679799849)"
173,TCGA-41-2572-01Z-00-DX1.a89d5edf-1466-40b8-929f-d8b5554f31b8,TCGA-41-2572,40x,"(1.0, 4.0000589935697, 16.00550320348613, 32.014784335259485)"
174,TCGA-41-2573-01Z-00-DX1.aaa4085e-c7e0-4c03-8033-780f407b0d11,TCGA-41-2573,40x,"(1.0, 4.000134750087735, 16.001040705363057, 32.00783233831278)"
175,TCGA-41-2575-01Z-00-DX1.cdce8f65-3ac2-4e03-a655-9176ea272f7e,TCGA-41-2575,40x,"(1.0, 4.000090345448572, 16.000825748875975, 32.00798453778275)"
176,TCGA-41-3392-01Z-00-DX1.2d3dba82-f1cb-4589-bad1-f27ca388049b,TCGA-41-3392,40x,"(1.0, 4.000244719040676, 16.00358979935711, 32.01762841514244)"
177,TCGA-41-3393-01Z-00-DX1.f3a44b0d-dad5-4e0a-ac85-fe2ac191ee47,TCGA-41-3393,40x,"(1.0, 4.000025367833587, 16.000913334686423, 32.00507511165246)"
178,TCGA-41-3915-01Z-00-DX1.0f98e7eb-cdb0-49c2-967c-242268cfbd33,TCGA-41-3915,40x,"(1.0, 4.000050854353132, 16.000768229612476, 32.00605655233919)"
179,TCGA-41-4097-01Z-00-DX1.9d34ecf6-35db-4b8f-b7f8-f5ae4183a49c,TCGA-41-4097,40x,"(1.0, 4.000373560950753, 16.006047243105417, 32.012094486210835)"
180,TCGA-41-5651-01Z-00-DX1.84aa5ff7-d54c-43d7-8f03-c9012d303926,TCGA-41-5651,40x,"(1.0, 4.00001418359242, 16.001594801531947, 64.01821734930223)"
181,TCGA-4W-AA9R-01Z-00-DX1.841135BA-8CAA-4666-A7EA-00FA992D6DFE,TCGA-4W-AA9R,40x,"(1.0, 4.00016043612789, 16.00249599283383)"
182,TCGA-4W-AA9S-01Z-00-DX1.97DA6C9F-ACD3-4A7B-894D-5EA4A4F4E5B3,TCGA-4W-AA9S,40x,"(1.0, 4.000085144218909, 16.00109671519253, 32.0058185170418)"
183,TCGA-4W-AA9T-01Z-00-DX1.A59F28A0-EE7F-44DE-931F-36E59C9F1A45,TCGA-4W-AA9T,40x,"(1.0, 4.0001371651107895, 16.00073331879622, 64.02055272051793)"
184,TCGA-81-5910-01Z-00-DX1.c823aaad-81c4-4fa6-8aa9-3b447eed912c,TCGA-81-5910,40x,"(1.0, 4.000023657440265, 16.001503809718578, 32.006037240929594)"
185,TCGA-81-5911-01Z-00-DX1.343731a3-b399-461e-aa3e-7b22e583a061,TCGA-81-5911,40x,"(1.0, 4.000036794466112, 16.004020015729132, 64.07815696485028)"
186,TCGA-87-5896-01Z-00-DX1.abb74502-c77b-43b6-8897-9f42ccaca6c6,TCGA-87-5896,40x,"(1.0, 4.000174788944955, 16.005706891611148, 32.02220135344383)"
187,TCGA-OX-A56R-01Z-00-DX1.6AC88CAE-73F3-4ECF-AE06-E347574EB6E8,TCGA-OX-A56R,40x,"(1.0, 4.00005002167606, 16.001676209293606, 32.00335241858721)"
188,TCGA-RR-A6KA-01Z-00-DX1.245ECFED-99ED-4A67-83FB-D194BFA2320C,TCGA-RR-A6KA,40x,"(1.0, 4.000170288032389, 16.00194970134855, 32.0038994026971)"
189,TCGA-RR-A6KB-01Z-00-DX1.90E22C0F-CA68-4EEB-BB13-2DD67C895A94,TCGA-RR-A6KB,40x,"(1.0, 4.000097720130591, 16.001516995486057, 64.0344324473842)"
190,TCGA-RR-A6KC-01Z-00-DX1.1D8F656F-9A5D-4143-847F-DD47B79E15E4,TCGA-RR-A6KC,40x,"(1.0, 4.000089902459138, 16.001798236207193, 32.00627516515965)"
191,TCGA-CS-4938-01Z-00-DX1.6660D726-8524-424A-B6E8-D97FFD9BCE01,TCGA-CS-4938,40x,"(1.0, 4.00005319424818, 16.00148742924302, 32.006363656785176)"
192,TCGA-CS-4941-01Z-00-DX1.56ac541d-9b1a-477b-af9c-0cc2cf7ff8d2,TCGA-CS-4941,40x,"(1.0, 4.000345845678998, 16.005936382018398)"
193,TCGA-CS-4942-01Z-00-DX1.67f7928e-e1d9-473b-a317-7c6b4ba7433f,TCGA-CS-4942,40x,"(1.0, 4.000272436022848, 16.0048691901433)"
194,TCGA-CS-4943-01Z-00-DX1.42332d6f-e16e-40ae-a629-69c537d79465,TCGA-CS-4943,40x,"(1.0, 4.000127075567605, 16.00050830227042, 64.03820658165031)"
195,TCGA-CS-4944-01Z-00-DX1.9AD74191-4445-4E77-BD62-B09363C8BB2A,TCGA-CS-4944,40x,"(1.0, 4.000054320152502, 16.00225908926827, 32.00451817853654)"
196,TCGA-CS-5390-01Z-00-DX1.3C241E8A-D2E7-4C8D-ABDF-60391D8A32AD,TCGA-CS-5390,40x,"(1.0, 4.000014787212018, 16.00132192025237, 64.02550311895365)"
197,TCGA-CS-5393-01Z-00-DX1.29061bf4-af6c-445c-a5ca-86d99e81545d,TCGA-CS-5393,40x,"(1.0, 4.000120633301307, 16.00112379006559, 32.009971256898254)"
198,TCGA-CS-5394-01Z-00-DX1.2ef4d36b-2bf7-4079-990c-3733009db0bd,TCGA-CS-5394,40x,"(1.0, 4.000079256049879, 16.001864915416945, 32.009923208362196)"
199,TCGA-CS-5395-01Z-00-DX1.389d3129-a006-4d96-bd0f-1f3240118e5b,TCGA-CS-5395,40x,"(1.0, 4.000040355125101, 16.001393510223203, 64.04410117541869)"
200,TCGA-CS-5396-01Z-00-DX1.63f3413b-a950-417a-a49e-9d01efe45c88,TCGA-CS-5396,40x,"(1.0, 4.0001407349841305, 16.00168895722953, 32.006101956215375)"
201,TCGA-CS-5397-01Z-00-DX1.4AB09928-C5EA-4310-9303-ACD040E4C2B9,TCGA-CS-5397,40x,"(1.0, 4.000116914138545, 16.00091240985405, 32.00800086028565)"
202,TCGA-CS-6186-01Z-00-DX1.0CF5363F-B6E6-459C-93FD-0BE69F18A51B,TCGA-CS-6186,40x,"(1.0, 4.000165963450166, 16.000663853800663, 32.00132770760133)"
203,TCGA-CS-6188-01Z-00-DX1.1a0175f4-cc20-40b3-9cd3-ef4d1ff95d86,TCGA-CS-6188,40x,"(1.0, 4.000068941744226, 16.001186876215765, 64.02816296010536)"
204,TCGA-CS-6290-01Z-00-DX1.34c1d579-aeba-4aa2-b0c5-0b04fb16d7a4,TCGA-CS-6290,40x,"(1.0, 4.0, 16.002581909316767)"
205,TCGA-CS-6665-01Z-00-DX1.0805163E-0752-4383-B9EC-877B505672B8,TCGA-CS-6665,40x,"(1.0, 4.00007743534149, 16.001882558059016, 32.0064345634358)"
206,TCGA-CS-6666-01Z-00-DX1.6F91FE79-CCA6-401C-9C3C-74B2F9C9DF4A,TCGA-CS-6666,40x,"(1.0, 4.000069571000547, 16.00117485976003, 64.01211424822071)"
207,TCGA-CS-6667-01Z-00-DX1.48760481-6237-4876-AA57-612FDADFFC63,TCGA-CS-6667,40x,"(1.0, 4.000083402835696, 16.00444997616996)"
208,TCGA-CS-6668-01Z-00-DX1.D6E80501-5B34-499A-9899-8167575DBBDB,TCGA-CS-6668,40x,"(1.0, 4.0001837404411615, 16.003484899399055, 32.01683887727374)"
209,TCGA-CS-6669-01Z-00-DX1.B1D9D967-ED63-48F7-9E9F-12B3E74EB0E8,TCGA-CS-6669,40x,"(1.0, 4.000088115048608, 16.00128238313389, 64.04212309328608)"
210,TCGA-CS-6670-01Z-00-DX1.A767AC46-DA02-41C6-8829-AE53DB0F386E,TCGA-CS-6670,40x,"(1.0, 4.000108483966287, 16.002169917037914, 32.010242957438166)"
211,TCGA-DB-5270-01Z-00-DX2.F5F8D418-C805-4293-9688-1CA899A6D15B,TCGA-DB-5270,40x,"(1.0, 4.000069258472619, 16.00158085649467, 32.00316171298934)"
212,TCGA-DB-5270-01Z-00-DX1.E0795F24-4D23-408A-8871-2675EC577C23,TCGA-DB-5270,40x,"(1.0, 4.0, 16.0, 32.00507517574924)"
213,TCGA-DB-5273-01Z-00-DX2.4240617C-BD85-4841-A61E-62EB9C143076,TCGA-DB-5273,40x,"(1.0, 4.000023894862604, 16.00047792009176, 32.004015296367115)"
214,TCGA-DB-5273-01Z-00-DX1.9E85A2F5-FB10-4C9F-A612-19FFB955C9FF,TCGA-DB-5273,40x,"(1.0, 4.000045318589685, 16.00090645395214, 64.00741369459644)"
215,TCGA-DB-5274-01Z-00-DX1.28F042EC-7A2E-4AEC-B67A-EF1684BC1361,TCGA-DB-5274,40x,"(1.0, 4.00005411548244, 16.001515479541027, 32.01013103024748)"
216,TCGA-DB-5274-01Z-00-DX2.958D3EC3-7E76-4E0D-ACB2-BA67196DAB75,TCGA-DB-5274,40x,"(1.0, 4.000070858330577, 16.000661375661373, 64.0058856808553)"
217,TCGA-DB-5275-01Z-00-DX2.30F63FE2-C9CC-4BBA-B2AB-9D857898397E,TCGA-DB-5275,40x,"(1.0, 4.000064670503783, 16.00238575556701, 32.01121225101735)"
218,TCGA-DB-5275-01Z-00-DX1.E35FB92E-EAE0-4233-9A21-FAC044F1096B,TCGA-DB-5275,40x,"(1.0, 4.000060672248514, 16.001213592233007, 32.004786370546825)"
219,TCGA-DB-5276-01Z-00-DX1.3921BD4C-CC46-43A4-BECF-AAB9A35E6682,TCGA-DB-5276,40x,"(1.0, 4.000069783670622, 16.00202420627591, 32.007027338787196)"
220,TCGA-DB-5276-01Z-00-DX2.8C3B6948-8814-414C-BE52-B7DECB53E7E3,TCGA-DB-5276,40x,"(1.0, 4.000030562347188, 16.000787917553172, 32.00423917254581)"
221,TCGA-DB-5277-01Z-00-DX2.F1B46E37-AC7F-4805-9606-468744147AF8,TCGA-DB-5277,40x,"(1.0, 4.000072677939823, 16.001453770110487, 32.00845506920197)"
222,TCGA-DB-5277-01Z-00-DX1.635F8997-B57B-402D-8889-BE84CA858B16,TCGA-DB-5277,40x,"(1.0, 4.000052606660003, 16.000631313131315, 32.00126262626263)"
223,TCGA-DB-5278-01Z-00-DX2.39A970EE-DD46-4766-82BE-6B9DBFE57F3E,TCGA-DB-5278,40x,"(1.0, 4.000025118054857, 16.00212683472354, 32.00425366944708)"
224,TCGA-DB-5278-01Z-00-DX1.3B0317D3-8C14-4C70-B60B-2153E89056BF,TCGA-DB-5278,40x,"(1.0, 4.000090339677186, 16.000361358708744, 32.00457831325301)"
225,TCGA-DB-5279-01Z-00-DX1.3E13F0B8-ECCE-490F-B035-2A0E9AD632CB,TCGA-DB-5279,40x,"(1.0, 4.000026246719161, 16.001700410750992, 32.00642339627707)"
226,TCGA-DB-5279-01Z-00-DX2.40EBC457-110D-408A-A40D-B51873A28818,TCGA-DB-5279,40x,"(1.0, 4.0, 16.001805503922206, 32.010835484388444)"
227,TCGA-DB-5280-01Z-00-DX1.377DED7C-CE43-4735-A6C1-2C2D0A769B18,TCGA-DB-5280,40x,"(1.0, 4.000026473235559, 16.002029568457804, 32.00744955082533)"
228,TCGA-DB-5280-01Z-00-DX2.A0AC8AD2-F2A3-477B-970C-71FD6FF7C6F6,TCGA-DB-5280,40x,"(1.0, 4.0, 16.00087317179655, 32.005240174672494)"
229,TCGA-DB-5281-01Z-00-DX1.1C19F78D-2E61-41E8-976D-0EC0A2A45031,TCGA-DB-5281,40x,"(1.0, 4.000043318171973, 16.00051984058222, 32.006350091052454)"
230,TCGA-DB-5281-01Z-00-DX2.672BE5A5-77AE-4DE2-99AF-5B13532917DF,TCGA-DB-5281,40x,"(1.0, 4.000078542255734, 16.001105151819058, 32.010403655053345)"
231,TCGA-DB-A4X9-01Z-00-DX2.1C5A66A2-48A5-41B3-98C7-6B668438C4C1,TCGA-DB-A4X9,40x,"(1.0, 4.0000942744013575, 16.00252615094823, 32.01163923985797)"
232,TCGA-DB-A4X9-01Z-00-DX1.D877E4C5-87FA-4289-BDEB-883F6408C094,TCGA-DB-A4X9,40x,"(1.0, 4.000081353726001, 16.001966114949482, 32.0074049700541)"
233,TCGA-DB-A4XA-01Z-00-DX1.108DC8B4-E6B6-4526-9E9B-B42DCF90FF01,TCGA-DB-A4XA,40x,"(1.0, 4.00006846032724, 16.001917282936184, 32.01096360346813)"
234,TCGA-DB-A4XA-01Z-00-DX2.78A6831F-EA66-4A88-BFEC-C731A00A9C36,TCGA-DB-A4XA,40x,"(1.0, 4.0, 16.001598721023182, 32.00990767434222)"
235,TCGA-DB-A4XB-01Z-00-DX1.FBF60AEC-EF2E-4771-A46C-7ABF60C99D9C,TCGA-DB-A4XB,40x,"(1.0, 4.000068612203824, 16.001006404391582, 64.01715229268208)"
236,TCGA-DB-A4XB-01Z-00-DX2.1E0EEB31-AAEE-4F4B-97A9-EA3BCFFDF0C0,TCGA-DB-A4XB,40x,"(1.0, 4.0, 16.000901713255185, 32.00180342651037)"
237,TCGA-DB-A4XC-01Z-00-DX2.7CFAE472-1951-436C-B3E6-F05A96FF5773,TCGA-DB-A4XC,40x,"(1.0, 4.000078406774345, 16.002515351127332, 32.005030702254665)"
238,TCGA-DB-A4XC-01Z-00-DX1.5768EC5F-D8B2-47B3-A685-059792C8751E,TCGA-DB-A4XC,40x,"(1.0, 4.0, 16.0016713091922, 32.0033426183844)"
239,TCGA-DB-A4XD-01Z-00-DX2.9533A30E-F199-4241-84BF-13D706B6C4A4,TCGA-DB-A4XD,40x,"(1.0, 4.000098302641064, 16.002471936716617, 32.00696624590474)"
240,TCGA-DB-A4XD-01Z-00-DX1.9CEDBD64-B9D3-4F8C-B51F-4E00085742A1,TCGA-DB-A4XD,40x,"(1.0, 4.000047294740825, 16.001192691256325)"
241,TCGA-DB-A4XE-01Z-00-DX2.895DAAFB-F994-4D4A-BCD7-30533BF94DC7,TCGA-DB-A4XE,40x,"(1.0, 4.000121310149616, 16.001132319637655, 32.01128582486966)"
242,TCGA-DB-A4XE-01Z-00-DX1.C45CDC01-DCE7-404B-88E0-9EAF67E7A26E,TCGA-DB-A4XE,40x,"(1.0, 4.000082079343365, 16.00209920832461, 64.01571655640174)"
243,TCGA-DB-A4XF-01Z-00-DX2.EB54301F-63CD-4648-AA38-67332840B8B2,TCGA-DB-A4XF,40x,"(1.0, 4.000060672248514, 16.001616168722542, 64.00646467489017)"
244,TCGA-DB-A4XF-01Z-00-DX1.2E0AFD7A-F00A-4FB1-95E3-F605BC9065DA,TCGA-DB-A4XF,40x,"(1.0, 4.000058363487803, 16.001167406023814, 64.03034298194811)"
245,TCGA-DB-A4XG-01Z-00-DX1.76683FE4-150C-44B9-99C1-DFCCAB337CDE,TCGA-DB-A4XG,40x,"(1.0, 4.00005411548244, 16.001515479541027, 32.00649631875271)"
246,TCGA-DB-A4XG-01Z-00-DX2.6EC94BAA-8653-4697-AAAA-0B4AF88A82AE,TCGA-DB-A4XG,40x,"(1.0, 4.000066242713301, 16.000972684936716, 32.00194536987343)"
247,TCGA-DB-A4XH-01Z-00-DX1.56D80999-2AB5-40BB-9326-43B6FF71183A,TCGA-DB-A4XH,40x,"(1.0, 4.0, 16.0016713091922, 32.0033426183844)"
248,TCGA-DB-A4XH-01Z-00-DX2.2F6F5DB6-0C6E-4D20-9B72-BB274583DFFB,TCGA-DB-A4XH,40x,"(1.0, 4.000074487895716, 16.001345133968876, 64.00899084779456)"
249,TCGA-DB-A64L-01Z-00-DX1.95A7A10B-D31F-4A8E-B847-2F43F9DC1C46,TCGA-DB-A64L,40x,"(1.0, 4.000047064729692, 16.000941383205724, 32.00389153904092)"
250,TCGA-DB-A64O-01Z-00-DX1.E143BA84-8D09-4FA0-A58F-AF6BEE4E8451,TCGA-DB-A64O,40x,"(1.0, 4.000118806162043, 16.002376412135266, 32.01089877799484)"
251,TCGA-DB-A64P-01Z-00-DX1.A14552EE-4B33-4839-A733-00302D0BAFBC,TCGA-DB-A64P,40x,"(1.0, 4.0001239685396985, 16.002479679175238, 32.004959358350476)"
252,TCGA-DB-A64Q-01Z-00-DX1.CD3937C2-015A-490D-B6A6-BAEEFFDC0747,TCGA-DB-A64Q,40x,"(1.0, 4.00013494107873, 16.001259507168918, 32.002519014337835)"
253,TCGA-DB-A64R-01Z-00-DX1.0A2B114A-F7CA-4D94-A7E4-CA482F92B214,TCGA-DB-A64R,40x,"(1.0, 4.000066937391226, 16.001839105948587, 32.003678211897174)"
254,TCGA-DB-A64S-01Z-00-DX1.E44CE325-25A2-4669-8843-E7462547C004,TCGA-DB-A64S,40x,"(1.0, 4.000038616996628, 16.00115356978054, 64.0295149250565)"
255,TCGA-DB-A64S-01Z-00-DX2.FDA93FFC-A258-429A-93B4-B586635F39BC,TCGA-DB-A64S,40x,"(1.0, 4.000064676886051, 16.00122813560362, 64.01690780929957)"
256,TCGA-DB-A64U-01Z-00-DX1.7E003533-C514-46BA-A934-3D74B19188DE,TCGA-DB-A64U,40x,"(1.0, 4.000071797586852, 16.00094169092101, 32.00188338184202)"
257,TCGA-DB-A64V-01Z-00-DX1.F6D441CA-6613-4F91-9E54-0FBB3F17CE08,TCGA-DB-A64V,40x,"(1.0, 4.000099441573479, 16.002090546507716, 64.03229561612662)"
258,TCGA-DB-A64W-01Z-00-DX1.25848BE9-A940-4827-88AA-555527EB81AA,TCGA-DB-A64W,40x,"(1.0, 4.000147229277996, 16.001537339770707, 32.01066431232631)"
259,TCGA-DB-A64X-01Z-00-DX1.81333B7A-873F-4CAC-BAF9-E20B0DAC29CA,TCGA-DB-A64X,40x,"(1.0, 4.000092485734386, 16.001021280552976, 64.0040851222119)"
260,TCGA-DB-A75K-01Z-00-DX2.3F9418C2-334D-470A-928E-4D1E80A13978,TCGA-DB-A75K,40x,"(1.0, 4.000139695668929, 16.000886661605698, 32.001773323211395)"
261,TCGA-DB-A75K-01Z-00-DX1.20780A21-CE9E-4ABB-97E9-3D44D47C6218,TCGA-DB-A75K,40x,"(1.0, 4.000070716277439, 16.00051569906251, 64.03031294321445)"
262,TCGA-DB-A75L-01Z-00-DX2.D7AA483E-9CFB-4357-922F-5C2BFCC6159C,TCGA-DB-A75L,40x,"(1.0, 4.00004016171785, 16.000374852736424, 64.01435001407978)"
263,TCGA-DB-A75L-01Z-00-DX1.132A6368-8624-4091-BCDA-261155BBD426,TCGA-DB-A75L,40x,"(1.0, 4.000119222796901, 16.00131434290597, 64.01271001014322)"
264,TCGA-DB-A75M-01Z-00-DX1.418C4BE6-EDC6-47D1-B3E0-B6B082426D8F,TCGA-DB-A75M,40x,"(1.0, 4.0001395329487615, 16.001522171115443, 32.00812068560542)"
265,TCGA-DB-A75O-01Z-00-DX1.10FF7F57-48C0-4668-AE09-A631584EB1ED,TCGA-DB-A75O,40x,"(1.0, 4.000098805487896, 16.00152045617296, 64.01679723108478)"
266,TCGA-DB-A75P-01Z-00-DX1.11655479-5A76-4689-B8F6-319F882B5EB7,TCGA-DB-A75P,40x,"(1.0, 4.0001477917465795, 16.001904459730262, 32.003808919460525)"
267,TCGA-DB-A75P-01Z-00-DX2.81D7ED8E-DB0B-4519-A965-70EF815245D4,TCGA-DB-A75P,40x,"(1.0, 4.000142030623068, 16.002841021435387, 32.01343788396078)"
268,TCGA-DH-5140-01Z-00-DX1.59175D15-3971-470B-85A0-E6984D4CA438,TCGA-DH-5140,40x,"(1.0, 4.000064893279463, 16.00025957311785, 32.00290651555634)"
269,TCGA-DH-5141-01Z-00-DX1.26FDB9A2-CCA7-4B0C-9743-3C4E140B31D7,TCGA-DH-5141,40x,"(1.0, 4.00001951981261, 16.002316667587014, 32.0071328713031)"
270,TCGA-DH-5142-01Z-00-DX1.3C7EAF01-4DC5-4FBE-849D-17DD3A6B5D8D,TCGA-DH-5142,40x,"(1.0, 4.000073302736833, 16.00154637648975, 32.00579365925505)"
271,TCGA-DH-5143-01Z-00-DX1.DD05DCF6-FF16-47A3-B3EF-FCB89F6C8566,TCGA-DH-5143,40x,"(1.0, 4.000017851404905, 16.000818295458018, 32.001636590916036)"
272,TCGA-DH-5144-01Z-00-DX1.4DBB9F00-3215-4199-B8D6-16CC5E517E6F,TCGA-DH-5144,40x,"(1.0, 4.000097634315331, 16.00103580760134, 32.00424565745237)"
273,TCGA-DH-A669-01Z-00-DX1.C4952318-5DA2-44E0-96AE-EE85C761C45D,TCGA-DH-A669,40x,"(1.0, 4.000149350303245, 16.001508601856113, 32.005745803901334)"
274,TCGA-DH-A669-01Z-00-DX2.58B1F2DF-A535-48D9-9350-8F6244D91630,TCGA-DH-A669,40x,"(1.0, 4.000046341350387, 16.001529810634253, 64.02541886050106)"
275,TCGA-DH-A66B-01Z-00-DX1.8669A577-0481-4C15-B4CB-0266E154DEFD,TCGA-DH-A66B,40x,"(1.0, 4.000071754319402, 16.00174183380441, 32.00930456047752)"
276,TCGA-DH-A66D-01Z-00-DX1.95468350-314C-40AF-B409-14E3DE8B2AF8,TCGA-DH-A66D,40x,"(1.0, 4.000095697037999, 16.002123052678712, 64.01852237921108)"
277,TCGA-DH-A66F-01Z-00-DX1.820376E3-0710-4EF5-B3EA-9F56540B93FD,TCGA-DH-A66F,40x,"(1.0, 4.000149839576356, 16.00139857503574, 32.00659621501067)"
278,TCGA-DH-A66G-01Z-00-DX1.82A4242B-EAB4-4474-B5C9-27FD5C322201,TCGA-DH-A66G,40x,"(1.0, 4.000024833614781, 16.001470301770347, 64.0153148165227)"
279,TCGA-DH-A7UR-01Z-00-DX1.CD0C3921-255F-4415-BE61-240068DD1C9D,TCGA-DH-A7UR,40x,"(1.0, 4.000023201856148, 16.001039114087696, 64.03177311464447)"
280,TCGA-DH-A7US-01Z-00-DX1.0CC50064-5604-449F-8A97-860436784030,TCGA-DH-A7US,40x,"(1.0, 4.000026438240271, 16.001014637305552, 64.01133210275341)"
281,TCGA-DH-A7UT-01Z-00-DX1.A229410B-A3A3-4046-A5B3-8E0CD926BB57,TCGA-DH-A7UT,40x,"(1.0, 4.000016445745485, 16.001761881471587, 32.003523762943175)"
282,TCGA-DH-A7UU-01Z-00-DX1.ECE10796-B224-404A-96BC-2D40601A7196,TCGA-DH-A7UU,40x,"(1.0, 4.000087701261739, 16.001230320579523, 32.00542151366861)"
283,TCGA-DH-A7UV-01Z-00-DX1.498CA010-9528-4F9F-82D8-4C12376B5B2A,TCGA-DH-A7UV,40x,"(1.0, 4.000075218132585, 16.001679512753185, 64.0162130804745)"
